id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available,state
770,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
771,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,1140.00,7,PEPSU
772,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,770.00,11,PEPSU
773,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:40:00.000000,"06h 50m",06:30:00.000000,0,1182.00,16,PEPSU
774,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
775,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
776,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Zingbus Plus","Bharat Benz A/C Seater /Sleeper (2+1)",23:50:00.000000,"06h 50m",06:40:00.000000,0,769.00,12,PEPSU
777,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Yolo Bus","VE A/C Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,830.00,10,PEPSU
778,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,739.00,9,PEPSU
779,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"AdArmaan Tour & Travels","A/C Seater / Sleeper (2+1)",22:50:00.000000,"07h 10m",06:00:00.000000,0,699.00,11,PEPSU
780,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
781,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:00:00.000000,"08h 00m",07:00:00.000000,0,770.00,11,PEPSU
782,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:30:00.000000,"08h 30m",08:00:00.000000,0,1045.00,22,PEPSU
783,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Zingbus Plus","Bharat Benz A/C Seater /Sleeper (2+1)",22:30:00.000000,"07h 55m",06:25:00.000000,0,1162.00,24,PEPSU
784,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"AdIntrCity SmartBus","VE A/C Seater / Sleeper (2+1)",23:45:00.000000,"07h 35m",07:20:00.000000,0,1399.00,10,PEPSU
785,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
786,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes A/C Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,45,PEPSU
787,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Volvo A/C Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,32,PEPSU
788,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes A/C Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,44,PEPSU
789,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)",22:35:00.000000,"07h 45m",06:20:00.000000,0,485.00,10,PEPSU
790,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:25:00.000000,"07h 35m",07:00:00.000000,0,591.00,8,PEPSU
791,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)",21:05:00.000000,"07h 40m",04:45:00.000000,0,593.00,12,PEPSU
792,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:05:00.000000,"07h 40m",06:45:00.000000,0,591.00,15,PEPSU
793,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
794,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:40:00.000000,"06h 50m",06:30:00.000000,0,1288.00,16,PEPSU
795,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Sleeper (2+1)",23:30:00.000000,"07h 00m",06:30:00.000000,0,1077.00,22,PEPSU
796,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,1150.00,7,PEPSU
797,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
798,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
799,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Samanta Travels","A/C Seater (2+3)",14:30:00.000000,"04h 50m",19:20:00.000000,0,300.00,16,WBTC
800,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Snemita Paribahan(Shinjini)","A/C Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,19,WBTC
801,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"City Express (Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,0,WBTC
802,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)",23:30:00.000000,"05h 00m",04:30:00.000000,0,950.00,21,WBTC
803,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Express Line","Volvo 9600 A/C Seater (2+2)",23:45:00.000000,"05h 00m",04:45:00.000000,0,809.00,3,WBTC
804,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Maa Chandi Travels","A/C Seater / Sleeper (2+2)",22:00:00.000000,"07h 30m",05:30:00.000000,0,400.00,17,WBTC
805,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBTC
806,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBTC
807,"Kolkata to Bankura",https://redbus.in/bus-tickets/kolkata-to-bankura,"City Queen Bus Service","Non AC Seater (2+2)",20:50:00.000000,"05h 10m",02:00:00.000000,0,250.00,14,SBSTC
808,"Kolkata to Bankura",https://redbus.in/bus-tickets/kolkata-to-bankura,"City Queen Bus Service","Non AC Seater (2+2)",21:30:00.000000,"06h 00m",03:30:00.000000,0,285.00,15,SBSTC
809,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Samanta Travels","A/C Seater (2+3)",14:30:00.000000,"04h 50m",19:20:00.000000,0,300.00,16,WBSTC
810,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Snemita Paribahan(Shinjini)","A/C Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,19,WBSTC
811,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"City Express (Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,0,WBSTC
812,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)",23:30:00.000000,"05h 00m",04:30:00.000000,0,950.00,21,WBSTC
813,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Express Line","Volvo 9600 A/C Seater (2+2)",23:45:00.000000,"05h 00m",04:45:00.000000,0,809.00,3,WBSTC
814,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Maa Chandi Travels","A/C Seater / Sleeper (2+2)",22:00:00.000000,"07h 30m",05:30:00.000000,0,400.00,17,WBSTC
815,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBSTC
816,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBSTC
817,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)",23:30:00.000000,"04h 15m",03:45:00.000000,0,950.00,19,WBSTC
818,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Express Line","Volvo 9600 A/C Seater (2+2)",23:45:00.000000,"04h 20m",04:05:00.000000,0,809.00,3,WBSTC
819,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Maa Chandi Travels","A/C Seater / Sleeper (2+2)",22:00:00.000000,"07h 10m",05:10:00.000000,0,400.00,17,WBSTC
820,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"AdSagufta Travels(Maa Chandi)","A/C Seater / Sleeper (2+2)",23:57:00.000000,"04h 30m",04:27:00.000000,0,384.00,8,WBSTC
821,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Basu Travels",,23:59:00.000000,"04h 01m",04:00:00.000000,0,479.00,0,WBSTC
822,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"SBSTC-KOLKATA - SILIGURI - VOLVO - 20:05 (BEL DEPT) - 3925","Volvo AC Seater (2+2)",20:05:00.000000,"13h 00m",09:05:00.000000,0,1210.00,49,NBSTC
823,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"Rubi Paribahan  ","Volvo Multi Axle B11R AC Seater\Sleeper (2+1)",18:00:00.000000,"13h 15m",07:15:00.000000,0,1399.00,15,NBSTC
824,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"Shyamoli Paribahan Pvt Ltd","Scania Multi-Axle AC Semi Sleeper (2+2)",21:00:00.000000,"13h 15m",10:15:00.000000,0,1499.00,35,NBSTC
825,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
826,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
827,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Express Line","Volvo 9600 Multi-Axle A/C Sleeper (2+1)",22:15:00.000000,"08h 55m",07:10:00.000000,0,1499.00,14,NBSTC
828,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Lokenath Bus Service","Volvo A/C Seater (2+2)",20:50:00.000000,"09h 40m",06:30:00.000000,0,900.00,25,NBSTC
829,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Lokenath Bus Service","Volvo 9600 Multi-Axle A/C Sleeper (2+1)",23:30:00.000000,"08h 15m",07:45:00.000000,0,1500.00,13,NBSTC
830,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Lokenath Bus Service","Volvo Multi-Axle A/C Seater/Sleeper (2+1)",22:45:00.000000,"08h 00m",06:45:00.000000,0,1200.00,25,NBSTC
831,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
832,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Lokenath Bus Service","Volvo A/C Seater (2+2)",21:00:00.000000,"09h 30m",06:30:00.000000,0,900.00,25,NBSTC
833,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Royal Cruiser","Scania Multi-Axle AC Semi Sleeper (2+2)",18:00:00.000000,"09h 00m",03:00:00.000000,0,900.00,15,NBSTC
834,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Shyamoli Paribahan Pvt Ltd","Scania Multi-Axle AC Semi Sleeper (2+2)",21:00:00.000000,"08h 50m",05:50:00.000000,0,1499.00,35,NBSTC
835,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Easy Ride",,18:30:00.000000,"10h 10m",04:40:00.000000,0,1600.00,0,NBSTC
836,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
837,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"NBSTC-BLG-KOL-R1-18:30 - 156419","NON A/C Seater Push Back (2+2)",20:45:00.000000,"09h 15m",06:00:00.000000,0,276.00,7,NBSTC
838,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Scania Multi-Axle AC Semi Sleeper (2+2)",22:00:00.000000,"07h 00m",05:00:00.000000,0,700.00,28,NBSTC
839,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Lokenath Bus Service","Volvo A/C Seater (2+2)",22:35:00.000000,"07h 55m",06:30:00.000000,0,649.00,23,NBSTC
840,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Express Line","Volvo 9600 A/C Seater/Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,699.00,21,NBSTC
841,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
842,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"SBSTC-KOLKATA - SILIGURI - VOLVO - 20:05 (BEL DEPT) - 3925","Volvo AC Seater (2+2)",20:05:00.000000,"03h 55m",00:00:00.000000,0,660.00,49,NBSTC
843,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)",20:00:00.000000,"08h 30m",04:30:00.000000,0,650.00,30,NBSTC
844,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Lokenath Bus Service","Volvo A/C Seater (2+2)",21:00:00.000000,"08h 15m",05:15:00.000000,0,650.00,25,NBSTC
845,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Rubi Paribahan  ",,19:30:00.000000,"08h 45m",04:15:00.000000,0,0.00,0,NBSTC
846,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
847,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"Gola Bus Service","Bharat Benz A/C Seater /Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,1099.00,15,UPSRTC
848,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,PTC-SKYBUS,"VE A/C Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,1139.00,16,UPSRTC
849,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,1149.00,25,UPSRTC
850,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
851,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
852,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)",20:40:00.000000,"08h 15m",04:55:00.000000,0,729.00,17,UPSRTC
853,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)",23:35:00.000000,"08h 00m",07:35:00.000000,0,709.00,27,UPSRTC
854,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","VE A/C Seater / Sleeper (2+1)",21:00:00.000000,"08h 15m",05:15:00.000000,0,639.00,21,UPSRTC
855,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"AdVande Fly","A/C Seater / Sleeper (2+2)",21:30:00.000000,"08h 00m",05:30:00.000000,0,680.00,31,UPSRTC
856,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
857,"Yamuna Nagar to Chandigarh",https://redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,"Zimindara Travels","AC Sleeper (2+1)",20:30:00.000000,"02h 45m",23:15:00.000000,0,599.00,7,"CTU RTC"
858,"Yamuna Nagar to Chandigarh",https://redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,"SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE A/C Seater / Sleeper (2+1)",20:40:00.000000,"02h 50m",23:30:00.000000,0,799.00,7,"CTU RTC"
859,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"Chandigarh Transport Undertaking (CTU) - 165753","HVAC Seater (2+3)",15:40:00.000000,"02h 45m",18:25:00.000000,0,195.00,4,"CTU RTC"
860,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"Shree Mahaveer Travels Jaipur","Bharat Benz A/C Seater /Sleeper (2+1)",22:00:00.000000,"02h 35m",00:35:00.000000,0,799.00,7,"CTU RTC"
861,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"Vijay Tour and Travels","Bharat Benz A/C Seater /Sleeper (2+1)",21:30:00.000000,"02h 50m",00:20:00.000000,0,719.00,23,"CTU RTC"
862,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",23:55:00.000000,"02h 05m",02:00:00.000000,0,1260.00,36,"CTU RTC"
863,"Chandigarh to Baijnath",https://redbus.in/bus-tickets/chandigarh-to-baijnath,"Chandigarh Transport Undertaking (CTU) - 165825","HVAC Seater (2+3)",20:08:00.000000,"09h 00m",05:08:00.000000,0,611.00,41,"CTU RTC"
864,"Chandigarh to Baijnath",https://redbus.in/bus-tickets/chandigarh-to-baijnath,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",23:55:00.000000,"06h 35m",06:30:00.000000,0,1519.00,4,"CTU RTC"
865,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,NueGo,"A/C Seater (2+2)",18:00:00.000000,"04h 55m",22:55:00.000000,0,382.00,6,"CTU RTC"
866,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,NueGo,"A/C Seater (2+2)",19:00:00.000000,"03h 55m",22:55:00.000000,0,382.00,23,"CTU RTC"
867,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,"Laxmi holidays","VE A/C Semi Sleeper (2+2)",23:55:00.000000,"05h 50m",05:45:00.000000,0,759.00,0,"CTU RTC"
868,"Delhi to Srinagar",https://redbus.in/bus-tickets/delhi-to-srinagar,"Zingbus Plus","Bharat Benz A/C Seater /Sleeper (2+1)",20:00:00.000000,"19h 20m",15:20:00.000000,0,2887.00,19,JKSRTC
869,"Delhi to Srinagar",https://redbus.in/bus-tickets/delhi-to-srinagar,"Zingbus Plus","A/C Sleeper (2+1)",21:35:00.000000,"19h 30m",17:05:00.000000,0,3389.00,8,JKSRTC
870,"Dhubri to Guwahati",https://redbus.in/bus-tickets/dhubri-to-guwahati,Yatra,"Non AC Seater (2+2)",20:15:00.000000,"07h 15m",03:30:00.000000,0,350.00,37,ASTC
871,"Dhubri to Guwahati",https://redbus.in/bus-tickets/dhubri-to-guwahati,"MAA MONOSHA TRAVELS","NON A/C Seater (2+1)",20:00:00.000000,"07h 30m",03:30:00.000000,0,350.00,31,ASTC
872,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"MMK Travels","A/C Seater / Sleeper (2+1)",22:30:00.000000,"09h 00m",07:30:00.000000,0,800.00,12,"KERALA RTC"
873,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"NS Transports","Non A/C Seater / Sleeper (2+1)",22:30:00.000000,"08h 15m",06:45:00.000000,0,799.00,19,"KERALA RTC"
874,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"DLT BUS","A/C Sleeper (2+1)",22:30:00.000000,"09h 00m",07:30:00.000000,0,1299.00,12,"KERALA RTC"
875,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"AdSAAM BUS","VE A/C Sleeper (2+1)",21:45:00.000000,"09h 00m",06:45:00.000000,0,900.00,6,"KERALA RTC"
876,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
877,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"A1 Travels","A/C Seater / Sleeper (2+1)",20:05:00.000000,"03h 54m",23:59:00.000000,0,550.00,27,"KERALA RTC"
878,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"A1 Travels","NON A/C Semi Sleeper (2+2)",21:00:00.000000,"04h 30m",01:30:00.000000,0,400.00,25,"KERALA RTC"
879,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)",22:10:00.000000,"04h 30m",02:40:00.000000,0,700.00,15,"KERALA RTC"
880,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)",22:30:00.000000,"02h 59m",01:29:00.000000,0,700.00,0,"KERALA RTC"
881,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"P K Travels","A/C Sleeper (2+1)",20:00:00.000000,"10h 00m",06:00:00.000000,0,950.00,22,"KERALA RTC"
882,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"MMK Travels","A/C Sleeper (2+1)",21:00:00.000000,"08h 30m",05:30:00.000000,0,850.00,16,"KERALA RTC"
883,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"National travels and logistics","A/C Sleeper (2+1)",21:00:00.000000,"09h 15m",06:15:00.000000,0,749.00,14,"KERALA RTC"
884,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"AdSAAM BUS",,20:30:00.000000,"09h 45m",06:15:00.000000,0,800.00,0,"KERALA RTC"
885,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
886,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Holy Maria Travels","A/C Semi Sleeper (2+2)",20:10:00.000000,"05h 20m",01:30:00.000000,0,700.00,3,"KERALA RTC"
887,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Ubc travels","A/C Seater/Sleeper (2+1)",20:45:00.000000,"06h 15m",03:00:00.000000,0,900.00,23,"KERALA RTC"
888,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Kalpaka Travels 1","A/C Sleeper (2+1)",20:55:00.000000,"05h 35m",02:30:00.000000,0,800.00,14,"KERALA RTC"
889,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Sona Travels","Bharat Benz A/C Sleeper (2+1)",21:00:00.000000,"05h 45m",02:45:00.000000,0,800.00,18,"KERALA RTC"
890,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
891,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)",17:25:00.000000,"05h 40m",23:05:00.000000,0,549.00,17,"KERALA RTC"
892,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)",17:30:00.000000,"06h 00m",23:30:00.000000,0,550.00,12,"KERALA RTC"
893,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"Suraj Holidays","NON AC Seater / Sleeper 2+1",23:55:00.000000,"06h 05m",06:00:00.000000,0,710.00,0,"KERALA RTC"
894,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"NS Transports","Non A/C Seater / Sleeper (2+1)",19:30:00.000000,"07h 00m",02:30:00.000000,0,699.00,18,"KERALA RTC"
895,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"A1 Travels","A/C Seater / Sleeper (2+1)",20:00:00.000000,"08h 00m",04:00:00.000000,0,600.00,21,"KERALA RTC"
896,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"SAAM BUS","VE A/C Sleeper (2+1)",20:30:00.000000,"07h 30m",04:00:00.000000,0,800.00,6,"KERALA RTC"
897,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"NS Transports","Non A/C Seater / Sleeper (2+1)",20:31:00.000000,"05h 59m",02:30:00.000000,0,699.00,25,"KERALA RTC"
898,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
899,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,"EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)",22:10:00.000000,"02h 20m",00:30:00.000000,0,762.00,25,"KERALA RTC"
